PartitionKey,RowKey,Timestamp,aangeboden_sinds,achterom,achtertuin,aparte_toiletten,badkamers,badkamervoorzieningen,balkon,bouwjaar,bouwperiode_end,bouwperiode_start,buitenruimte_oppervlakte,cv_ketel,dakterras,energielabel,externe_bergruimte_oppervlakte,frans_balkon,garage_text,gemeente,huisnummer,inhoud,insertion_date,isolatie,kamers,kelder,keurmerken,kosten_koper,ligging,ligging_tuin,looptijd,parkeergelegenheid,patio,periodieke_bijdrage,plaats,postcode,postcode_regio,postcode_wijk,schuur_of_berging,slaapkamers,soort_bouw,soort_dak,soort_woning,specifiek,straat,toegankelijkheid,tuin_rondom,url,verdieping,verkocht,verkoopdatum,verwarming,vliering,voortuin,voorzieningen,vraagprijs,warm_water,woningtype,woonlagen,woonoppervlakte,zijtuin,zolder,zonneterras,zonneterras_breedte,zonneterras_diepte,zonneterras_oppervlakte,inpandige_ruimte_oppervlakte,achtertuin_breedte,achtertuin_diepte,achtertuin_oppervlakte,eigendomssituatie,kosten_erfpacht,perceel_oppervlakte,voortuin_breedte,voortuin_diepte,voortuin_oppervlakte,eind_datum_erfpacht,zijtuin_breedte,zijtuin_diepte,zijtuin_oppervlakte,patio_breedte,patio_diepte,patio_oppervlakte
Utrecht,3531_37_49952433,2016-10-31T08:28:53.539Z,2016-08-19T00:00:00.000Z,false,false,,1,ligbad en toilet,false,1906,1906,1906,29,,false,f,,false,,Utrecht,37,150,2016-10-31T08:28:53.000Z,dubbel glas,3,false,,true,in woonwijk,,2 weken,,false,,false,3531 SC,35,3531,,2,bestaande bouw,,bovenwoning,,Johannes,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49952433-johannes-camphuysstraat-37-bis-2/,3,true,2016-09-05T00:00:00.000Z,c.v.-ketel,false,false,mechanische ventilatie en tv kabel,189500,c.v.-ketel,appartement,3,51,false,false,false,,,,,,,,,,,,,,,,,,,,
Utrecht,3531_38_49533721,2016-10-31T09:03:33.527Z,2015-10-28T00:00:00.000Z,false,true,,,,false,1920,1920,1920,8,,true,f,,false,,Utrecht,38,306,2016-10-31T09:03:33.000Z,"dakisolatie, muurisolatie, vloerisolatie en dubbel glas",5,false,,true,gelegen op het zuidoosten,ZO,4 weken,betaald parkeren en parkeervergunningen,false,,false,3531 GE,35,3531,,4,bestaande bouw,samengesteld dak,"eengezinswoning, tussenwoning",,Daendelsstraat,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49533721-daendelsstraat-38/,,true,2015-11-25T00:00:00.000Z,c.v.-ketel,false,false,,300000,c.v.-ketel,huis,3,90,false,false,false,,,,,2.12,6.5,14,volle eigendom,0,66,,,,,,,,,,
Utrecht,3531_38_49588285,2016-10-31T09:07:05.259Z,2015-09-07T00:00:00.000Z,false,true,1,2,"ligbad, 2 douches en toilet",false,1910,1910,1910,,,false,f,,false,,Utrecht,38,480,2016-10-31T09:07:05.000Z,dakisolatie en dubbel glas,4,false,,true,aan rustige weg en in woonwijk,NO,3 weken,"openbaar parkeren, betaald parkeren en parkeervergunningen",false,,false,3531 AR,35,3531,,3,bestaande bouw,samengesteld dak bedekt met dakpannen en bitumineuze dakbedekking,"eengezinswoning, tussenwoning",,Krugerstraat,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49588285-krugerstraat-38/,,true,2015-09-30T00:00:00.000Z,c.v.-ketel en open haard,false,false,"schuifpui, mechanische ventilatie, buitenzonwering en rookkanaal",389000,c.v.-ketel en elektrische boiler,huis,3,132,false,false,false,,,,,3,10,30,volle eigendom,0,90,,,,,,,,,,
Utrecht,3531_38_49816423,2016-10-31T08:36:29.862Z,2016-07-07T00:00:00.000Z,false,false,1,1,ligbad en douche,true,1930,1930,1930,9,,true,c,,false,,Utrecht,38,180,2016-10-31T08:36:30.000Z,dubbel glas,2,false,,true,in woonwijk,,2 weken,openbaar parkeren,false,,false,3531 KD,35,3531,,1,bestaande bouw,plat dak bedekt met bitumineuze dakbedekking,bovenwoning (appartement),,Celebesstraat,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49816423-celebesstraat-38-bis-a/,3,true,2016-07-21T00:00:00.000Z,c.v.-ketel,false,false,,179000,c.v.-ketel,appartement,1,65,false,false,false,,,,,,,,volle eigendom,0,,,,,,,,,,,
Utrecht,3531_39_48265653,2016-10-31T08:41:04.715Z,2014-10-24T00:00:00.000Z,false,false,,,,false,1906,1906,1906,,,false,g,,false,,Utrecht,39,225,2016-10-31T08:41:04.000Z,dubbel glas,3,false,,true,in woonwijk,,16 maanden,"openbaar parkeren, betaald parkeren en parkeervergunningen",false,35,false,3531 HG,35,3531,,2,bestaande bouw,,benedenwoning (appartement),,Bankastraat,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-48265653-bankastraat-39-a/,0,true,2016-03-02T00:00:00.000Z,c.v.-ketel,false,false,mechanische ventilatie en tv kabel,159000,c.v.-ketel,appartement,2,61,false,false,false,,,,,,,,volle eigendom,0,,,,,,,,,,,
Utrecht,3531_39_49513979,2016-10-31T09:07:57.344Z,2015-10-07T00:00:00.000Z,true,true,1,1,"ligbad, douche en toilet",false,1918,1918,1918,,,false,e,2,false,,Utrecht,39,302,2016-10-31T09:07:57.000Z,dakisolatie en dubbel glas,3,false,,true,aan rustige weg en in woonwijk,ZW,6 weken,betaald parkeren en parkeervergunningen,false,,false,3531 RB,35,3531,vrijstaande houten berging,2,bestaande bouw,zadeldak bedekt met dakpannen,"eengezinswoning, tussenwoning",,Lombokstraat,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49513979-lombokstraat-39/,,true,2015-11-19T00:00:00.000Z,c.v.-ketel,false,false,,249000,c.v.-ketel,huis,2,79,false,true,false,,,,1,3.15,8.5,27,,,88,,,,,,,,,,
Utrecht,3531_39_49811110,2016-10-31T08:29:24.206Z,2016-07-13T00:00:00.000Z,false,false,1,1,ligbad en douche,false,1920,1920,1920,8,,true,,,false,,Utrecht,39,364,2016-10-31T08:29:24.000Z,dubbel glas,4,false,,true,aan rustige weg en in woonwijk,,3 weken,betaald parkeren en parkeervergunningen,false,,false,3531 GS,35,3531,,3,bestaande bouw,plat dak,bovenwoning (appartement),,Abel,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49811110-abel-tasmanstraat-39-bis/,2,true,2016-08-03T00:00:00.000Z,c.v.-ketel,false,false,,339000,c.v.-ketel,appartement,2,104,false,false,false,,,,,,,,,,,,,,,,,,,,
Utrecht,3531_39_49896493,2016-10-31T08:33:31.952Z,2016-06-20T00:00:00.000Z,false,true,,,,false,1910,1910,1910,,,false,g,,false,,Utrecht,39,171,2016-10-31T08:33:32.000Z,,1,false,,true,aan rustige weg en in woonwijk,ZW,6 weken,betaald parkeren,false,,false,3531 SC,35,3531,,1,bestaande bouw,,benedenwoning,,Johannes,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49896493-johannes-camphuysstraat-39/,0,true,2016-08-01T00:00:00.000Z,gaskachels,false,false,,189500,geiser,appartement,3,50,false,false,false,,,,,4.95,9.17,45,,,,,,,,,,,,,
Utrecht,3531_3_49670899,2016-10-31T08:44:18.906Z,2015-12-04T00:00:00.000Z,false,true,,,,false,1906,1906,1906,,,false,f,,false,,Utrecht,3,301,2016-10-31T08:44:19.000Z,dubbel glas,4,false,,true,aan rustige weg en in woonwijk,,2 maanden,,false,,false,3531 GG,35,3531,,3,bestaande bouw,,"eengezinswoning, tussenwoning",,Van,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49670899-van-diemenstraat-3/,,true,2016-02-11T00:00:00.000Z,c.v.-ketel,false,false,"dakraam, mechanische ventilatie, rookkanaal en tv kabel",275000,c.v.-ketel,huis,3,85,false,false,false,,,,10,2.15,6.68,14,erfpacht,0,63,,,,2100-12-01T00:00:00.000Z,,,,,,
Utrecht,3531_3_49675846,2016-10-31T09:04:22.825Z,2015-11-28T00:00:00.000Z,false,false,1,1,ligbad en douche,false,1908,1908,1908,,,false,,,false,,Utrecht,3,328,2016-10-31T09:04:23.000Z,vloerisolatie en dubbel glas,3,false,,true,aan rustige weg en in woonwijk,,3 weken,betaald parkeren en parkeervergunningen,false,50,false,3531 GM,35,3531,,2,bestaande bouw,zadeldak bedekt met dakpannen,bovenwoning (dubbel bovenhuis),,Laurens,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49675846-laurens-reaalstraat-3-bis/,1,true,2015-12-24T00:00:00.000Z,c.v.-ketel,false,false,tv kabel,250000,c.v.-ketel,appartement,1,90,false,false,false,,,,,,,,volle eigendom,0,,,,,,,,,,,
Utrecht,3531_3_49812188,2016-10-31T08:34:13.176Z,2016-07-15T00:00:00.000Z,true,true,2,1,ligbad en douche,true,2001,2001,2001,9,,false,b,8,false,,Utrecht,3,348,2016-10-31T08:34:13.000Z,dakisolatie en dubbel glas,5,false,,true,in woonwijk,W,12 dagen,parkeervergunningen,false,,false,3531 WJ,35,3531,vrijstaande houten berging,4,bestaande bouw,plat dak bedekt met bitumineuze dakbedekking,"eengezinswoning, tussenwoning",,Sapoerahof,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49812188-sapoerahof-3/,,true,2016-07-26T00:00:00.000Z,c.v.-ketel,false,false,tv kabel,375000,c.v.-ketel,huis,3,116,false,false,false,,,,,4,9,36,volle eigendom,0,104,,,,,,,,,,
Utrecht,3531_41_49623059,2016-10-31T08:54:49.012Z,2016-01-31T00:00:00.000Z,false,false,,,,false,1910,1910,1910,,,false,f,,false,,Utrecht,41,276,2016-10-31T08:54:49.000Z,dakisolatie en dubbel glas,4,false,,true,in centrum en in woonwijk,W,12 dagen,openbaar parkeren en parkeervergunningen,false,,true,3531 CT,35,3531,,3,bestaande bouw,zadeldak bedekt met dakpannen,"eengezinswoning, tussenwoning",,Riouwstraat,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49623059-riouwstraat-41/,,true,2016-02-11T00:00:00.000Z,c.v.-ketel,false,false,mechanische ventilatie en tv kabel,265000,c.v.-ketel,huis,3,79,false,false,false,,,,,,,,erfpacht,0,53,,,,,,,,,,
Utrecht,3531_41_49643831,2016-10-31T08:51:42.949Z,2016-02-19T00:00:00.000Z,false,true,1,1,"ligbad, douche en toilet",false,1925,1925,1925,,,false,f,,false,,Utrecht,41,364,2016-10-31T08:51:43.000Z,dakisolatie en dubbel glas,4,false,,true,in woonwijk,W,3 weken,,false,,false,3531 VB,35,3531,aangebouwde stenen berging,3,bestaande bouw,,"eengezinswoning, tussenwoning",,Groeneweg,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49643831-groeneweg-41/,,true,2016-03-11T00:00:00.000Z,c.v.-ketel,false,false,"verwarming, elektra en stromend water",275000,c.v.-ketel en geiser,huis,3,106,false,false,false,,,,4,4.75,11.6,42,volle eigendom,0,96,,,,,,,,,,
Utrecht,3531_42_49600190,2016-10-31T08:47:14.338Z,2016-01-08T00:00:00.000Z,false,false,1,1,douche,false,1910,1910,1910,,,false,f,,false,,Utrecht,42,254,2016-10-31T08:47:14.000Z,dubbel glas,3,false,,true,in woonwijk,O,3 maanden,,false,,true,3531 PK,35,3531,,2,bestaande bouw,zadeldak,"eengezinswoning, tussenwoning",,Borneostraat,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49600190-borneostraat-42/,,true,2016-04-14T00:00:00.000Z,c.v.-ketel,true,false,,215000,c.v.-ketel,huis,2,65,false,false,false,,,,5,,,,erfpacht,,48,,,,,,,,,,
Utrecht,3531_42_49732019,2016-10-31T08:35:39.490Z,2016-05-14T00:00:00.000Z,false,true,,,,false,1920,1920,1920,6,,true,f,,false,,Utrecht,42,387,2016-10-31T08:35:39.000Z,gedeeltelijk dubbel glas,4,false,,true,in woonwijk,W,5 weken,,false,,false,3531 TC,35,3531,aangebouwde stenen berging,3,bestaande bouw,zadeldak,"eengezinswoning, tussenwoning",,Padangstraat,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49732019-padangstraat-42/,,true,2016-06-17T00:00:00.000Z,c.v.-ketel,false,false,,289000,c.v.-ketel,huis,3,104,false,false,false,,,,2,2.95,4.6,14,volle eigendom,0,67,,,,,,,,,,
Utrecht,3531_42_49738808,2016-10-31T08:43:56.234Z,2016-05-11T00:00:00.000Z,false,false,1,1,douche,false,1910,1910,1910,,,false,f,,false,,Utrecht,42,254,2016-10-31T08:43:56.000Z,dubbel glas,3,false,,true,in woonwijk,O,14 dagen,,false,,true,3531 PK,35,3531,,2,bestaande bouw,zadeldak,"eengezinswoning, tussenwoning",,Borneostraat,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49738808-borneostraat-42/,,true,2016-05-24T00:00:00.000Z,c.v.-ketel,true,false,,225000,c.v.-ketel,huis,2,65,false,false,false,,,,5,,,,erfpacht,,48,,,,,,,,,,
Utrecht,3531_42_49796853,2016-10-31T08:52:18.932Z,2016-03-30T00:00:00.000Z,true,true,1,1,"zitbad, douche en toilet",false,2006,2006,2006,,,false,a,3,false,parkeerkelder,Utrecht,42,400,2016-10-31T08:52:19.000Z,volledig geïsoleerd,4,false,,true,"aan water, aan rustige weg en in woonwijk",W,13 dagen,betaald parkeren,false,47,false,3531 WS,35,3531,aangebouwde houten berging,3,bestaande bouw,plat dak bedekt met bitumineuze dakbedekking,dubbel benedenhuis (appartement),,Adikade,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49796853-adikade-42/,1,true,2016-04-11T00:00:00.000Z,c.v.-ketel,false,false,mechanische ventilatie,350000,c.v.-ketel,appartement,2,122,false,false,false,,,,,6.17,6.62,41,volle eigendom,0,,,,,,,,,,,
Utrecht,3531_43_47825623,2016-10-31T09:04:24.642Z,2010-09-29T00:00:00.000Z,false,true,,1,douche en toilet,false,1910,1910,1910,28,,false,g,1,false,,Utrecht,43,140,2016-10-31T09:04:24.000Z,dubbel glas,2,false,,true,aan rustige weg en in woonwijk,O,61½ maand,,false,,false,3531 TB,35,3531,vrijstaande houten berging,1,bestaande bouw,,benedenwoning (appartement),,Padangstraat,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-47825623-padangstraat-43/,0,true,2015-11-27T00:00:00.000Z,c.v.-ketel,false,false,,150000,c.v.-ketel,appartement,1,50,false,false,false,,,,,4,7,28,,,,,,,,,,,,,
Utrecht,3531_44_49501361,2016-10-31T09:00:57.395Z,2015-09-26T00:00:00.000Z,false,true,,1,douche en toilet,false,1904,1904,1904,,,false,g,,false,,Utrecht,44,196,2016-10-31T09:00:57.000Z,gedeeltelijk dubbel glas,2,false,,true,aan rustige weg en in woonwijk,ZO,2½ maand,betaald parkeren en parkeervergunningen,false,,false,3531 SJ,35,3531,,1,bestaande bouw,plat dak bedekt met bitumineuze dakbedekking,benedenwoning (appartement),,Johannes,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49501361-johannes-camphuysstraat-44/,0,true,2015-12-16T00:00:00.000Z,c.v.-ketel,false,false,,169000,c.v.-ketel,appartement,1,52,false,false,false,,,,,5.64,4.85,27,volle eigendom,0,,,,,,,,,,,
Utrecht,3531_44_49627523,2016-10-31T08:54:33.070Z,2016-01-28T00:00:00.000Z,true,true,1,1,douche,false,1930,1930,1930,7,,true,e,9,false,,Utrecht,44,245,2016-10-31T08:54:33.000Z,dubbel glas,3,false,,true,aan rustige weg en in woonwijk,ZW,3 weken,betaald parkeren en parkeervergunningen,false,,false,3531 KX,35,3531,vrijstaande houten berging,2,bestaande bouw,plat dak,"eengezinswoning, eindwoning",,Minahassastraat,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49627523-minahassastraat-44/,,true,2016-02-19T00:00:00.000Z,c.v.-ketel,false,false,elektra,225000,c.v.-ketel,huis,2,66,false,false,false,,,,,3,6.55,29,volle eigendom,0,82,,,,,,,,,,
Utrecht,3531_44_49726766,2016-10-31T08:45:32.066Z,2016-04-29T00:00:00.000Z,false,false,1,1,ligbad en douche,true,1925,1925,1925,5,,false,e,,false,,Utrecht,44,206,2016-10-31T08:45:32.000Z,gedeeltelijk dubbel glas,3,false,,true,in woonwijk,,2 weken,betaald parkeren en parkeervergunningen,false,,false,3531 JL,35,3531,,2,bestaande bouw,plat dak,bovenwoning (appartement),,Laan,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49726766-laan-van-nieuw-guinea-44-bis/,2,true,2016-05-17T00:00:00.000Z,c.v.-ketel,false,false,,125000,c.v.-ketel,appartement,1,59,false,false,false,,,,,,,,volle eigendom,0,,,,,,,,,,,
Utrecht,3531_44_49842893,2016-10-31T08:29:48.553Z,2016-08-05T00:00:00.000Z,false,false,1,1,douche en toilet,false,1910,1910,1910,,,false,e,,false,,Utrecht,44,311,2016-10-31T08:29:48.000Z,dubbel glas,4,false,,true,in centrum en in woonwijk,,2 weken,betaald parkeren en parkeervergunningen,false,,true,3531 RE,35,3531,,3,bestaande bouw,zadeldak bedekt met dakpannen,"eengezinswoning, tussenwoning",,Lombokstraat,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49842893-lombokstraat-44/,,true,2016-08-24T00:00:00.000Z,c.v.-ketel,false,false,dakraam en tv kabel,269000,c.v.-ketel,huis,3,85,false,false,false,,,,,,,,erfpacht,0,53,,,,,,,,,,
Utrecht,3531_44_49876015,2016-10-31T08:36:50.626Z,2016-06-04T00:00:00.000Z,false,false,,1,ligbad en toilet,true,1925,1925,1925,4,,false,e,2,false,,Utrecht,44,204,2016-10-31T08:36:50.000Z,,4,false,,true,in woonwijk en vrij uitzicht,,3 weken,openbaar parkeren en betaald parkeren,false,60,false,3531 JL,35,3531,,2,bestaande bouw,,bovenwoning (appartement),,Laan,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49876015-laan-van-nieuw-guinea-44-bis-a/,3,true,2016-06-27T00:00:00.000Z,c.v.-ketel,false,false,tv kabel,159000,c.v.-ketel,appartement,3,63,false,false,false,,,,,,,,volle eigendom,0,,,,,,,,,,,
Utrecht,3531_45_48541245,2016-10-31T08:55:09.894Z,2012-11-09T00:00:00.000Z,false,true,,1,douche en toilet,false,1910,1910,1910,25,,false,g,8,false,,Utrecht,45,201,2016-10-31T08:55:10.000Z,muurisolatie en dubbel glas,2,false,,true,"aan rustige weg, in woonwijk en vrij uitzicht",NO,40 maanden,betaald parkeren,false,,false,3531 GT,35,3531,vrijstaande stenen berging,1,bestaande bouw,plat dak bedekt met bitumineuze dakbedekking,benedenwoning,,Abel,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-48541245-abel-tasmanstraat-45/,0,true,2016-03-21T00:00:00.000Z,mogelijkheid voor open haard en gashaard,false,false,mechanische ventilatie en tv kabel,159000,geiser (huur),appartement,3,53,false,false,true,,,,8,5,6,24,volle eigendom,0,,,,,,,,,,,
Utrecht,3531_45_49519928,2016-10-31T09:02:41.677Z,2015-10-02T00:00:00.000Z,false,true,2,1,ligbad,false,1918,1918,1918,,,false,f,,false,,Utrecht,45,300,2016-10-31T09:02:41.000Z,"dakisolatie, muurisolatie en dubbel glas",4,false,,true,aan rustige weg en in woonwijk,ZW,3 weken,betaald parkeren,false,,false,3531 PT,35,3531,,3,bestaande bouw,zadeldak bedekt met dakpannen,"eengezinswoning, tussenwoning",,Balistraat,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49519928-balistraat-45/,,true,2015-10-26T00:00:00.000Z,c.v.-ketel,false,false,zonnecollectoren en tv kabel,285000,c.v.-ketel,huis,2,80,false,true,false,,,,8,2.4,4,10,,,53,,,,,,,,,,
Utrecht,3531_45_49758290,2016-10-31T08:54:51.415Z,2016-02-28T00:00:00.000Z,true,true,1,1,douche,false,1979,1979,1979,,,false,c,6,false,,Utrecht,45,135,2016-10-31T08:54:51.000Z,gedeeltelijk dubbel glas,2,false,,true,aan rustige weg en in woonwijk,NO,13 dagen,,false,42,false,3531 KB,35,3531,vrijstaande stenen berging,1,bestaande bouw,zadeldak bedekt met dakpannen,benedenwoning (appartement),,Celebesstraat,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49758290-celebesstraat-45/,0,true,2016-03-11T00:00:00.000Z,c.v.-ketel,false,true,,137500,c.v.-ketel,appartement,1,48,false,false,false,,,,,5.8,7.1,41,volle eigendom,0,,,,,,,,,,,
Utrecht,3531_45_49782579,2016-10-31T08:46:10.944Z,2016-03-26T00:00:00.000Z,false,true,1,1,ligbad,false,1920,1920,1920,,,false,g,,false,,Utrecht,45,198,2016-10-31T08:46:11.000Z,dubbel glas,3,false,,true,aan rustige weg en in woonwijk,,3 weken,parkeervergunningen,false,108,false,3531 KP,35,3531,,2,bestaande bouw,plat dak bedekt met bitumineuze dakbedekking,benedenwoning (appartement),,Paramaribostraat,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49782579-paramaribostraat-45/,0,true,2016-04-15T00:00:00.000Z,c.v.-ketel,false,false,tv kabel,199000,c.v.-ketel,appartement,1,66,false,false,false,,,,,5.99,7.14,43,volle eigendom,0,,,,,,,,,,,
Utrecht,3531_45_49877144,2016-10-31T08:40:16.174Z,2016-06-05T00:00:00.000Z,false,false,1,1,"ligbad, douche en toilet",false,1906,1906,1906,7,,true,,,false,,Utrecht,45,296,2016-10-31T08:40:16.000Z,dubbel glas,4,false,,true,aan rustige weg en in woonwijk,,3 weken,betaald parkeren en parkeervergunningen,false,,false,3531 TB,35,3531,,3,bestaande bouw,plat dak bedekt met bitumineuze dakbedekking,bovenwoning (appartement),,Padangstraat,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49877144-padangstraat-45-bis/,2,true,2016-07-01T00:00:00.000Z,c.v.-ketel,false,false,mechanische ventilatie,200000,c.v.-ketel,appartement,2,84,false,false,false,,,,,,,,,,,,,,,,,,,,
Utrecht,3531_46_49494536,2016-10-31T09:07:32.666Z,2015-06-05T00:00:00.000Z,false,false,,1,douche en toilet,false,1910,1910,1910,,,false,e,,false,,Utrecht,46,202,2016-10-31T09:07:32.000Z,dubbel glas,3,false,,true,in woonwijk,W,4 maanden,betaald parkeren en parkeervergunningen,false,135,true,3531 GW,35,3531,,2,bestaande bouw,,benedenwoning (appartement),,Abel,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49494536-abel-tasmanstraat-46/,0,true,2015-10-08T00:00:00.000Z,c.v.-ketel,false,false,mechanische ventilatie en tv kabel,159500,c.v.-ketel,appartement,3,51,false,false,false,,,,,,,,volle eigendom,0,,,,,,,,,,,
Utrecht,3531_46_49667692,2016-10-31T09:01:21.264Z,2015-11-18T00:00:00.000Z,false,true,1,1,douche en toilet,false,1920,1920,1920,,,false,e,4,false,,Utrecht,46,316,2016-10-31T09:01:21.000Z,vloerisolatie en gedeeltelijk dubbel glas,3,false,,true,aan rustige weg en in woonwijk,ZW,4 weken,betaald parkeren en parkeervergunningen,false,,false,3531 GP,35,3531,vrijstaande stenen berging,2,bestaande bouw,plat dak bedekt met bitumineuze dakbedekking,"eengezinswoning, tussenwoning",,Laurens,,false,http://www.funda.nl/koop/verkocht/utrecht/huis-49667692-laurens-reaalstraat-46/,,true,2015-12-20T00:00:00.000Z,c.v.-ketel,false,false,,325000,c.v.-ketel,huis,3,99,false,false,false,,,,,4,8,22,volle eigendom,0,71,,,,,,,,,,
Utrecht,3531_46_49958081,2016-10-31T08:26:55.274Z,2016-08-13T00:00:00.000Z,false,false,,1,douche en toilet,false,1906,1906,1906,7,,true,c,,false,,Utrecht,46,120,2016-10-31T08:26:55.000Z,vloerisolatie en dubbel glas,2,false,,true,aan rustige weg en in woonwijk,,4 weken,parkeervergunningen,false,135,false,3531 GW,35,3531,,1,bestaande bouw,plat dak bedekt met bitumineuze dakbedekking,bovenwoning (appartement),gedeeltelijk gestoffeerd,Abel,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49958081-abel-tasmanstraat-46-a/,2,true,2016-09-12T00:00:00.000Z,c.v.-ketel,false,false,mechanische ventilatie en tv kabel,159500,c.v.-ketel,appartement,1,41,false,false,false,,,,,,,,volle eigendom,0,,,,,,,,,,,
Utrecht,3531_46_49965361,2016-10-31T08:35:31.340Z,2016-08-23T00:00:00.000Z,false,false,1,1,"ligbad, douche en toilet",true,2006,2006,2006,10,,false,a,,false,parkeerkelder en parkeerplaats,Utrecht,46,340,2016-10-31T08:35:31.000Z,volledig geïsoleerd,3,false,,true,"aan water, aan rustige weg, in woonwijk en vrij uitzicht",,1 dag,openbaar parkeren en betaald parkeren,false,22,false,3531 WS,35,3531,,2,bestaande bouw,plat dak,maisonnette (appartement),,Adikade,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-49965361-adikade-46/,1,true,2016-08-23T00:00:00.000Z,c.v.-ketel,false,false,mechanische ventilatie,315000,c.v.-ketel,appartement,2,119,false,false,false,,,,,,,,volle eigendom,0,,,,,,,,,,,
Utrecht,3531_47_48321847,2016-10-31T08:57:01.223Z,2015-03-27T00:00:00.000Z,false,false,1,1,douche,true,1933,1933,1933,3,,false,g,,false,,Utrecht,47,185,2016-10-31T08:57:01.000Z,gedeeltelijk dubbel glas,3,false,,true,aan rustige weg en in woonwijk,,10½ maand,,false,,false,3531 XR,35,3531,,2,bestaande bouw,,bovenwoning (appartement),,Weltevredenstraat,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-48321847-weltevredenstraat-47/,2,true,2016-02-23T00:00:00.000Z,c.v.-ketel,false,false,,175000,c.v.-ketel,appartement,2,60,false,false,false,,,,,,,,volle eigendom,0,,,,,,,,,,,
Utrecht,3531_47_48924235,2016-10-31T08:55:18.534Z,2014-02-19T00:00:00.000Z,false,false,,,,false,2014,2014,2014,,,false,a,,false,,Utrecht,47,320,2016-10-31T08:55:18.000Z,,4,false,,true,,,9 maanden,,false,,false,3531 VG,35,3531,,3,nieuwbouw,,bovenwoning,,Bouwnummer,,false,http://www.funda.nl/koop/verkocht/utrecht/appartement-48924235-bouwnummer-47/,3,true,2014-11-18T00:00:00.000Z,,false,false,,234900,,appartement,1,103,false,false,false,,,,,,,,,,,,,,,,,,,,
