voortuin_diepte,inpandige_ruimte_oppervlakte,kamers_text,achtertuin_diepte,postcode,soort_huis,woningtype,voortuin_text,title,eind_datum_erfpacht,cv_ketel,bouwjaar,voorzieningen,aangeboden_sinds,huisnummer,soort_woning,insertion_date,eigendomssituatie_text,ligging_tuin_text,achterom,bouwperiode_text,periodieke_bijdrage_text,badkamervoorzieningen,gelegen_op_text,zonneterras,inpandige_ruimte_text,funda_id,straat,service_kosten_text,keurmerken,patio_diepte,voortuin_oppervlakte,zonneterras_diepte,soort_bouw,zijtuin,zijtuin_oppervlakte,soort_appartement,schuur_of_berging,periodieke_bijdrage,parkeergelegenheid,vliering,balkon_of_dakterras,specifiek,vraagprijs,woonoppervlakte_text,verkoopdatum,zonneterras_text,looptijd,zonneterras_oppervlakte,externe_bergruimte_oppervlakte,inhoud,garage_capaciteit_text,externe_bergruimte_text,bouwperiode_end,garage_capaciteit,isolatie,aangeboden_sinds_text,achtertuin,page_nr,eigendomssituatie,voortuin_breedte,verdieping,zolder,vve_bijdrage_text,buitenruimte_oppervlakte,zonneterras_breedte,voortuin,balkon,aparte_toiletten,verkocht,warm_water,verwarming,kelder,tuin_text,woonoppervlakte,ligging_tuin,tuin_rondom,zijtuin_text,frans_balkon,patio_text,gemeente,dakterras,kamers,achtertuin_oppervlakte,ligging,url,slaapkamers,postcode_regio,perceel_oppervlakte_text,badkamers,garage_text,bouwjaar_text,zijtuin_diepte,id,vraagprijs_text,woonlagen_text,patio_oppervlakte,toegankelijkheid,perceel_oppervlakte,inhoud_text,buitenruimte_text,lasten_text,kosten_koper,badkamers_text,plaats,status,zijtuin_breedte,bouwperiode_start,aanvaarding,verkoopdatum_text,patio_breedte,kosten_erfpacht,achtertuin_text,woonlagen,energielabel_text,achtertuin_breedte,soort_dak,postcode_wijk,energielabel,patio
,,2 kamers (1 slaapkamer),,1052 CE,,appartement,,Verkocht: Nassaukade 7 II 1052 CE Amsterdam [funda],,,1906,mechanische ventilatie en tv kabel,2016-06-08 00:00:00,7,bovenwoning (appartement),2016-09-12 12:08:26.904000,volle eigendom  volle eigendom,,False,,,,2e woonlaag,False,,49872961,Nassaukade,,,,,,bestaande bouw,False,,bovenwoning (appartement),,,,False,,,340000.0,66 m²,2016-06-24 00:00:00,,2 weken,,1.0,185.0,,1 m²,1906,,,8-6-2016,False,164,volle eigendom,,2,False,,,,False,False,,True,c.v.-ketel,c.v.-ketel,False,,66.0,,False,,False,,Amsterdam,False,2,,vrij uitzicht en aan vaarwater,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49872961-nassaukade-7-ii/,1,10,,,,voor 1906,,1052_7_49872961,€ 340.000,1 woonlaag,,,,185 m³,,,True,,False,verkocht,,1906,,24-6-2016,,0,,1,,,,1052,,False
,,4 kamers (3 slaapkamers),,1098 PV,,appartement,,Verkocht: Archimedeslaan 23 HS 1098 PV Amsterdam [funda],2056-05-31 00:00:00,,1932,elektra,2016-04-02 00:00:00,23,benedenwoning (appartement),2016-09-12 12:08:26.928000,erfpacht (tot einddatum erfpacht met optie tot afkopen)  erfpacht (einddatum erfpacht:  31-05-2056),,False,,,,begane grond,False,,85155201,Archimedeslaan,,,,,,bestaande bouw,False,,benedenwoning (appartement),vrijstaande houten berging,150.0,,False,,,550000.0,98 m²,2016-04-27 00:00:00,,3 weken,,6.0,266.0,,6 m²,1932,,gedeeltelijk dubbel glas,2-4-2016,True,164,erfpacht,,0,False,€ 150 per maand,,,False,False,,True,c.v.-ketel,c.v.-ketel,False,achtertuin,98.0,,False,,False,,Amsterdam,False,4,,aan rustige weg en in woonwijk,http://www.funda.nl/koop/verkocht/amsterdam/appartement-85155201-archimedeslaan-23-hs/,3,10,,,,1932,,1098_23_85155201,€ 550.000,1 woonlaag,,,,266 m³,,,True,,False,verkocht,,1932,,27-4-2016,,0,,1,,,samengesteld dak bedekt met dakpannen en bitumineuze dakbedekking,1098,,False
,10.0,5 kamers (3 slaapkamers),,1066 WN,"eengezinswoning, tussenwoning (patiowoning)",huis,,Verkocht: IJzerhof 3 1066 WN Amsterdam [funda],2044-08-31 00:00:00,,1995,mechanische ventilatie en glasvezelkabel,2016-03-25 00:00:00,3,"eengezinswoning, tussenwoning (patiowoning)",2016-09-12 12:08:26.991000,erfpacht (afgekocht tot 31-8-2044 met optie tot afkopen)  gemeentelijke erfpacht,gelegen op het zuidoosten bereikbaar via achterom,True,,,ligbad en toilet,,False,10 m²,49782242,IJzerhof,,,6.0,,,bestaande bouw,False,,,inpandig,,,False,dakterras aanwezig,,288800.0,109 m²,2016-04-05 00:00:00,,12 dagen,,,330.0,,,1995,,volledig geïsoleerd,25-3-2016,False,163,erfpacht,,,False,,7.0,,False,False,2,True,c.v.-ketel,c.v.-ketel,False,patio/atrium,109.0,ZO,False,,False,"15 m² (6m diep en 2,5m breed)",Amsterdam,True,5,,"aan rustige weg, beschutte ligging en in woonwijk",http://www.funda.nl/koop/verkocht/amsterdam/huis-49782242-ijzerhof-3/,3,10,115 m²,1,,1995,,1066_3_49782242,€ 288.800,2 woonlagen,15.0,,115.0,330 m³,7 m²,afgekocht tot 31-08-2044,True,1 badkamer en 2 aparte toiletten,False,verkocht,,1995,,5-4-2016,2.5,0,,2,b,,plat dak bedekt met bitumineuze dakbedekking,1066,b,True
,6.0,4 kamers,,1068 VX,"eengezinswoning, tussenwoning",huis,,Verkocht: Eduard Jacobshof 3 1068 VX Amsterdam [funda],2054-09-15 00:00:00,,1945,mechanische ventilatie,2016-02-16 00:00:00,3,"eengezinswoning, tussenwoning",2016-09-12 12:08:27.010000,erfpacht (afgekocht tot 15-9-2054 met optie tot afkopen)  gemeentelijke erfpacht  gemeentelijke erfpacht,,False,,,,,False,6 m²,49649148,Eduard,,,,,,bestaande bouw,False,,,vrijstaande houten berging,,openbaar parkeren,False,,gestoffeerd,298800.0,110 m²,2016-04-25 00:00:00,,2 maanden,,6.0,310.0,,6 m²,1945,,dakisolatie en dubbel glas,16-2-2016,False,163,erfpacht,,,False,,,,False,False,,True,c.v.-ketel,c.v.-ketel,False,,110.0,,False,,False,,Amsterdam,False,4,,"aan rustige weg, beschutte ligging en in woonwijk",http://www.funda.nl/koop/verkocht/amsterdam/huis-49649148-eduard-jacobshof-3/,,10,98 m²,,,1945-1959,,1068_3_49649148,€ 298.800,3 woonlagen,,,98.0,310 m³,,afgekocht tot 15-09-2054  afgekocht tot 15-09-2054,True,,False,verkocht,,1945,,25-4-2016,,0,,3,e,,zadeldak bedekt met dakpannen,1068,e,False
,,3 kamers (2 slaapkamers),,1055 HB,,appartement,,Verkocht: Trouringhstraat 30 III 1055 HB Amsterdam [funda],2064-08-31 00:00:00,,1931,tv kabel,2016-06-03 00:00:00,30,bovenwoning (appartement),2016-09-12 12:08:27.027000,eigendom belast met erfpacht (á € 714 per jaar tot einddatum erfpacht)  gemeentelijk eigendom belast met erfpacht (einddatum erfpacht:  31-08-2064),,False,,,,4e woonlaag,False,,49877569,Trouringhstraat,,,,,,bestaande bouw,False,,bovenwoning (appartement),box,107.0,,False,,,225000.0,60 m²,2016-06-30 00:00:00,,4 weken,,10.0,160.0,,10 m²,1931,,dubbel glas,3-6-2016,False,155,erfpacht,,4,False,€ 107 per maand,10.0,,False,False,,True,c.v.-ketel,c.v.-ketel,False,,60.0,,False,,False,,Amsterdam,False,3,,,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49877569-trouringhstraat-30-iii/,2,10,,,,1931-1944,,1055_30_49877569,€ 225.000,1 woonlaag,,,,160 m³,10 m²,€ 714 per jaar,True,,False,verkocht,,1931,,30-6-2016,,714,,1,,,,1055,,False
,,3 kamers (2 slaapkamers),,1051 GW,,appartement,,Verkocht: Van Hallstraat 3 III 1051 GW Amsterdam [funda],,,1981,,2016-01-30 00:00:00,3,bovenwoning,2016-09-12 12:08:27.050000,volle eigendom,,False,,,,3e woonlaag,False,,85088503,Van,,,,,,bestaande bouw,False,,bovenwoning,,,,False,,,395000.0,86 m²,2016-05-11 00:00:00,,3 maanden,,,230.0,,,1981,,,30-1-2016,False,164,volle eigendom,,3,False,,,,False,False,,True,c.v.-ketel,c.v.-ketel,False,,86.0,,False,,False,,Amsterdam,False,3,,,http://www.funda.nl/koop/verkocht/amsterdam/appartement-85088503-van-hallstraat-3-iii/,2,10,,,,1981,,1051_3_85088503,€ 395.000,1 woonlaag,,,,230 m³,,,True,,False,verkocht,,1981,,11-5-2016,,0,,1,,,,1051,,False
,,4 kamers (3 slaapkamers),,1068 GA,,appartement,,Verkocht: Tussen Meer 20 3 1068 GA Amsterdam [funda],,,1962,elektra,2016-04-23 00:00:00,20,portiekflat (appartement),2016-09-12 12:08:27.083000,volle eigendom,,False,,,,3e woonlaag,False,,85177414,Tussen,,,,,,bestaande bouw,False,,portiekflat (appartement),inpandig,113.0,,False,,,177500.0,72 m²,2016-05-11 00:00:00,,2 weken,,6.0,200.0,,6 m²,1962,,"dakisolatie, muurisolatie en dubbel glas",23-4-2016,False,164,volle eigendom,,3,False,€ 113 per maand,14.0,,False,False,,True,c.v.-ketel,c.v.-ketel,False,,72.0,,False,,False,,Amsterdam,False,4,,"aan drukke weg, in woonwijk en vrij uitzicht",http://www.funda.nl/koop/verkocht/amsterdam/appartement-85177414-tussen-meer-20-3/,3,10,,,,1962,,1068_20_85177414,€ 177.500,1 woonlaag,,,,200 m³,14 m²,,True,,False,verkocht,,1962,,11-5-2016,,0,,1,e,,plat dak bedekt met bitumineuze dakbedekking,1068,e,False
,,3 kamers (2 slaapkamers),,1064 LG,,appartement,,Verkocht: Confuciusplein 19 1064 LG Amsterdam [funda],,,2008,"mechanische ventilatie, lift en stoomcabine",2016-05-18 00:00:00,19,bovenwoning (appartement),2016-09-12 12:08:27.107000,volle eigendom,,False,,,,3e woonlaag,False,,85100243,Confuciusplein,,,,,,bestaande bouw,False,,bovenwoning (appartement),inpandig,117.0,,False,balkon aanwezig,,219500.0,86 m²,2016-06-02 00:00:00,,2 weken,,,250.0,,,2008,,volledig geïsoleerd,18-5-2016,False,164,volle eigendom,,3,False,€ 117 per maand,6.0,,False,True,,True,,"stadsverwarming, vloerverwarming geheel en warmte terugwininstallatie",False,,86.0,,False,,False,,Amsterdam,False,3,,"aan rustige weg, in woonwijk en vrij uitzicht",http://www.funda.nl/koop/verkocht/amsterdam/appartement-85100243-confuciusplein-19/,2,10,,,,2008,,1064_19_85100243,€ 219.500,1 woonlaag,,,,250 m³,6 m²,,True,,False,verkocht,,2008,,2-6-2016,,0,,1,a,,,1064,a,False
,5.0,4 kamers (3 slaapkamers),,1068 MZ,"eengezinswoning, halfvrijstaande woning",huis,,Verkocht: Hoekenes 86 1068 MZ Amsterdam [funda],,,1985,"mechanische ventilatie, tv kabel, buitenzonwering en schuifpui",2016-05-07 00:00:00,86,"eengezinswoning, halfvrijstaande woning",2016-09-12 12:08:27.140000,volle eigendom,,False,,,,,False,5 m²,85199660,Hoekenes,,,,,,bestaande bouw,False,,,vrijstaande stenen berging,,,False,,,399000.0,102 m²,2016-05-30 00:00:00,,3 weken,,10.0,362.0,,10 m²,1985,,volledig geïsoleerd en dubbel glas,7-5-2016,False,164,volle eigendom,,,False,,228.0,,False,False,,True,c.v.-ketel,c.v.-ketel en vloerverwarming gedeeltelijk,False,tuin rondom,102.0,,True,,False,,Amsterdam,False,4,,"aan water, aan rustige weg, in woonwijk en vrij uitzicht",http://www.funda.nl/koop/verkocht/amsterdam/huis-85199660-hoekenes-86/,3,10,228 m²,,,1985,,1068_86_85199660,€ 399.000,2 woonlagen,,,228.0,362 m³,228 m²,,True,,False,verkocht,,1985,,30-5-2016,,0,,2,c,,plat dak bedekt met bitumineuze dakbedekking,1068,c,False
,,5 kamers (4 slaapkamers),,1082 GK,,appartement,,Verkocht: Van Leijenberghlaan 389 I 1082 GK Amsterdam [funda],2039-06-15 00:00:00,,1960,lift en tv kabel,2016-04-10 00:00:00,389,portiekflat (appartement),2016-09-12 12:08:27.311000,erfpacht (á € 202 per jaar tot einddatum erfpacht)  gemeentelijke erfpacht (einddatum erfpacht:  15-06-2039),,False,,,douche,1e woonlaag,False,,49708054,Van,,,,,,bestaande bouw,False,,portiekflat (appartement),box,,betaald parkeren,False,balkon aanwezig,,350000.0,105 m²,2016-06-03 00:00:00,,7 weken,,11.0,329.0,,11 m²,1960,,,10-4-2016,False,164,erfpacht,,1,False,,7.0,,False,True,1,True,centrale voorziening,blokverwarming,False,,105.0,,False,,False,,Amsterdam,False,5,,"aan drukke weg, aan rustige weg en in woonwijk",http://www.funda.nl/koop/verkocht/amsterdam/appartement-49708054-van-leijenberghlaan-389-i/,4,10,,1,,1960-1970,,1082_389_49708054,€ 350.000,4 woonlagen,,,,329 m³,7 m²,€ 202 per jaar,True,1 badkamer en 1 apart toilet,False,verkocht,,1960,,3-6-2016,,202,,4,,,plat dak bedekt met bitumineuze dakbedekking,1082,,False
,,3 kamers (2 slaapkamers),,1087 DP,,appartement,,Verkocht: Cas Oorthuyskade 258 1087 DP Amsterdam [funda],2055-12-15 00:00:00,,2008,"mechanische ventilatie, tv kabel en glasvezelkabel",2015-09-26 00:00:00,258,portiekflat (appartement),2016-09-12 12:08:27.426000,eigendom belast met erfpacht (afgekocht tot 15-12-2055 met optie tot afkopen)  gemeentelijk eigendom belast met erfpacht,,False,,,douche,5e woonlaag,False,,49502935,Cas,,giw waarborgcertificaat,,,,bestaande bouw,False,,portiekflat (appartement),,145.0,parkeervergunningen,False,balkon aanwezig,,350000.0,88 m²,2016-06-06 00:00:00,,8 maanden,,,230.0,,,2008,,volledig geïsoleerd,26-9-2015,False,164,erfpacht,,5,False,€ 145 per maand,,,False,True,1,True,centrale voorziening,stadsverwarming,False,,88.0,,False,,False,,Amsterdam,False,3,,"aan rustige weg, aan vaarwater, aan water, in woonwijk en vrij uitzicht",http://www.funda.nl/koop/verkocht/amsterdam/appartement-49502935-cas-oorthuyskade-258/,2,10,,1,,2008,,1087_258_49502935,€ 350.000,1 woonlaag,,,,230 m³,,afgekocht tot 15-12-2055,True,1 badkamer en 1 apart toilet,False,verkocht,,2008,,6-6-2016,,0,,1,,,plat dak bedekt met bitumineuze dakbedekking,1087,,False
,,3 kamers (2 slaapkamers),,1062 KH,,appartement,,Verkocht: Wittgensteinlaan 312 1062 KH Amsterdam [funda],2040-05-31 00:00:00,,1991,"mechanische ventilatie, tv kabel en lift",2016-04-29 00:00:00,312,tussenverdieping,2016-09-12 12:08:27.444000,eigendom belast met erfpacht (afgekocht tot 31-5-2040 tot einddatum erfpacht met optie tot afkopen)  gemeentelijk eigendom belast met erfpacht (einddatum erfpacht:  31-05-2040),,False,,,douche,,False,,49729579,Wittgensteinlaan,,,,,,bestaande bouw,False,,tussenverdieping,box,140.0,openbaar parkeren,False,,,275000.0,76 m²,2016-05-13 00:00:00,,2 weken,,4.0,196.0,,4 m²,1991,,volledig geïsoleerd,29-4-2016,False,164,erfpacht,,,False,€ 140 per maand,6.0,,False,False,1,True,,c.v.-ketel,False,,76.0,,False,,False,,Amsterdam,False,3,,"aan park, aan rustige weg, in woonwijk en vrij uitzicht",http://www.funda.nl/koop/verkocht/amsterdam/appartement-49729579-wittgensteinlaan-312/,2,10,,1,parkeerplaats,1991-2000,,1062_312_49729579,€ 275.000,1 woonlaag,,,,196 m³,6 m²,afgekocht tot 31-05-2040,True,1 badkamer en 1 apart toilet,False,verkocht,,1991,,13-5-2016,,0,,1,"c 1,00",,plat dak,1062,c,False
,,2 kamers (1 slaapkamer),,1095 VZ,,appartement,,Verkocht: Soembawastraat 65 b 1095 VZ Amsterdam [funda],2059-10-31 00:00:00,,1906,mechanische ventilatie en tv kabel,2016-05-10 00:00:00,65,bovenwoning,2016-09-12 12:08:27.480000,eigendom belast met erfpacht (á € 418 per jaar tot einddatum erfpacht met optie tot afkopen)  gemeentelijk eigendom belast met erfpacht (einddatum erfpacht:  31-10-2059),,False,,,"ligbad, douche en toilet",,False,,49738457,Soembawastraat,,,,,,bestaande bouw,False,,bovenwoning,,65.0,parkeervergunningen,False,balkon aanwezig,,225000.0,50 m²,2016-05-13 00:00:00,,4 dagen,,,148.0,,,1906,,dubbel glas,10-5-2016,False,164,erfpacht,,,False,€ 65 per maand,5.0,,False,True,,True,c.v.-ketel,c.v.-ketel,False,,50.0,,False,,False,,Amsterdam,False,2,,in woonwijk en vrij uitzicht,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49738457-soembawastraat-65-b/,1,10,,1,,1906-1930,,1095_65_49738457,€ 225.000,1 woonlaag,,,,148 m³,5 m²,€ 418 per jaar met optie tot afkopen,True,1 badkamer,False,verkocht,,1906,,13-5-2016,,418,,1,g,,plat dak,1095,g,False
,,3 kamers (2 slaapkamers),,1056 VG,,appartement,,Verkocht: Pieter van der Doesstraat 36 I 1056 VG Amsterdam [funda],,,1906,mechanische ventilatie en tv kabel,2016-05-05 00:00:00,36,bovenwoning (appartement),2016-09-12 12:08:27.497000,volle eigendom  volle eigendom,,False,,,douche en toilet,2e woonlaag,False,,49723344,Pieter,,,,,,bestaande bouw,False,,bovenwoning (appartement),,25.0,openbaar parkeren,False,balkon aanwezig,,275000.0,60 m²,2016-05-27 00:00:00,,3 weken,,,150.0,,,1906,,,5-5-2016,False,164,volle eigendom,,2,False,€ 25 per maand,6.0,,False,True,,True,c.v.-ketel,c.v.-ketel,False,,60.0,,False,,False,,Amsterdam,False,3,,aan rustige weg en in woonwijk,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49723344-pieter-van-der-doesstraat-36-i/,2,10,,1,,1906-1930,,1056_36_49723344,€ 275.000,1 woonlaag,,,,150 m³,6 m²,,True,1 badkamer,False,verkocht,,1906,,27-5-2016,,0,,1,,,plat dak bedekt met bitumineuze dakbedekking,1056,,False
,,4 kamers (2 slaapkamers),,1078 HK,,appartement,,Verkocht: Maasstraat 24 bv 1078 HK Amsterdam [funda],2052-06-01 00:00:00,,1931,airconditioning,2016-04-23 00:00:00,24,bovenwoning (appartement),2016-09-12 12:08:27.514000,erfpacht (á € 907 per jaar tot einddatum erfpacht met optie tot afkopen)  gemeentelijke erfpacht (einddatum erfpacht:  01-06-2052),,False,,,"ligbad, douche en toilet",4e woonlaag,False,,49712192,Maasstraat,,,,,,bestaande bouw,False,,bovenwoning (appartement),inpandig,95.0,openbaar parkeren,False,dakterras aanwezig,,429000.0,91 m²,2016-05-20 00:00:00,,4 weken,,,257.0,,,1931,,volledig geïsoleerd,23-4-2016,False,164,erfpacht,,4,False,€ 95 per maand,30.0,,False,False,1,True,c.v.-ketel,c.v.-ketel en mogelijkheid voor open haard,False,,91.0,,False,,False,,Amsterdam,True,4,,,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49712192-maasstraat-24-bv/,2,10,,1,,1931-1944,,1078_24_49712192,€ 429.000,2 woonlagen,,,,257 m³,30 m²,€ 907 per jaar met optie tot afkopen,True,1 badkamer en 1 apart toilet,False,verkocht,,1931,,20-5-2016,,907,,2,,,,1078,,False
,,,,1067 JG,,appartement,,Verkocht: Sam van Houtenstraat 191 F 1067 JG Amsterdam [funda],,,,,,191,,2016-09-12 12:08:27.601000,,,False,,,,,False,,85090266,Sam,,,,,,,False,,,,,,False,,,197500.0,,,,,,,,,,,,,,False,162,,,,False,,,,False,False,,True,,,False,,,,False,,False,,Amsterdam,False,,,,http://www.funda.nl/koop/verkocht/amsterdam/appartement-85090266-sam-van-houtenstraat-191-f/,,10,,,,,,1067_191_85090266,€ 197.500,,,,,,,,True,,False,,,,,,,,,,,,,1067,,False
,,5 kamers (3 slaapkamers),,1054 XC,,appartement,,Verkocht: Kanaalstraat 121 -III 1054 XC Amsterdam [funda],,,1904,"dakraam, mechanische ventilatie en tv kabel",2016-04-01 00:00:00,121,bovenwoning (dubbel bovenhuis),2016-09-12 12:08:27.872000,volle eigendom  volle eigendom,,False,,,"ligbad, douche en toilet",4e woonlaag,False,,49799034,Kanaalstraat,,,,,,bestaande bouw,False,,bovenwoning (dubbel bovenhuis),,100.0,,False,dakterras aanwezig en balkon aanwezig,,550000.0,111 m²,2016-06-01 00:00:00,,2 maanden,,,385.0,,,1904,,dubbel glas,1-4-2016,False,162,volle eigendom,,4,False,€ 100 per maand,33.0,,False,True,1,True,c.v.-ketel,c.v.-ketel,False,,111.0,,False,,False,,Amsterdam,True,5,,aan rustige weg en in woonwijk,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49799034-kanaalstraat-121-iii/,3,10,,1,,1904,,1054_121_49799034,€ 550.000,2 woonlagen,,,,385 m³,33 m²,,True,1 badkamer en 1 apart toilet,False,verkocht,,1904,,1-6-2016,,0,,2,,,samengesteld dak bedekt met bitumineuze dakbedekking en dakpannen,1054,,False
,,4 kamers (3 slaapkamers),,1079 RK,,appartement,,Verkocht: Zuidelijke Wandelweg 55 1079 RK Amsterdam [funda],,,2017,"lift, mechanische ventilatie en tv kabel",2016-05-17 00:00:00,55,benedenwoning (appartement),2016-09-12 12:08:27.911000,erfpacht (á € 2.736 per jaar tot einddatum erfpacht met optie tot afkopen),,False,,,"ligbad, douche en toilet",begane grond,True,,49745396,Zuidelijke,,woningborg garantiecertificaat,,,4.84,nieuwbouw,False,,benedenwoning (appartement),box,124.0,parkeergarage,False,balkon aanwezig,,550000.0,110 m²,2016-07-04 00:00:00,"37 m² (4,84m diep en 7,64m breed)",7 weken,37.0,5.0,330.0,,5 m²,2017,,volledig geïsoleerd,17-5-2016,False,162,erfpacht,,0,False,€ 124 per maand,50.0,7.64,False,True,1,True,,"c.v.-ketel, vloerverwarming geheel, warmtepomp en warmte terugwininstallatie",False,zonneterras,110.0,,False,,False,,Amsterdam,False,4,,beschutte ligging,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49745396-zuidelijke-wandelweg-55/,3,10,,1,parkeerkelder en parkeerplaats,2017,,1079_55_49745396,€ 550.000,1 woonlaag,,,,330 m³,50 m²,,True,1 badkamer en 1 apart toilet,False,verkocht,,2017,,4-7-2016,,2736,,1,,,plat dak bedekt met bitumineuze dakbedekking,1079,,False
,,4 kamers (3 slaapkamers),,1079 RK,,appartement,,Verkocht: Zuidelijke Wandelweg 87 1079 RK Amsterdam [funda],,,2017,"lift, mechanische ventilatie en tv kabel",2016-05-17 00:00:00,87,penthouse (appartement),2016-09-12 12:08:27.944000,erfpacht (á € 2.927 per jaar tot einddatum erfpacht met optie tot afkopen),gelegen op het zuidwesten,False,,,"ligbad, douche en toilet",5e woonlaag,True,,49745398,Zuidelijke,,woningborg garantiecertificaat,,,7.2,nieuwbouw,False,,penthouse (appartement),box,114.0,parkeergarage,False,balkon aanwezig,,550000.0,96 m²,2016-06-17 00:00:00,"56 m² (7,2m diep en 7,8m breed)",4 weken,56.0,5.0,288.0,,5 m²,2017,,volledig geïsoleerd,17-5-2016,False,162,erfpacht,,5,False,€ 114 per maand,84.0,7.8,False,True,1,True,,"c.v.-ketel, vloerverwarming geheel, warmtepomp en warmte terugwininstallatie",False,zonneterras,96.0,ZW,False,,False,,Amsterdam,False,4,,beschutte ligging,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49745398-zuidelijke-wandelweg-87/,3,10,,1,parkeerkelder en parkeerplaats,2017,,1079_87_49745398,€ 550.000,1 woonlaag,,,,288 m³,84 m²,,True,1 badkamer en 1 apart toilet,False,verkocht,,2017,,17-6-2016,,2927,,1,,,plat dak bedekt met bitumineuze dakbedekking,1079,,False
,,3 kamers (2 slaapkamers),,1055 RN,,appartement,,Verkocht: Juliana van Stolbergstraat 46 II 1055 RN Amsterdam [funda],2058-08-15 00:00:00,,1934,tv kabel,2016-02-26 00:00:00,46,bovenwoning (appartement),2016-09-12 12:08:28.291000,erfpacht (afgekocht tot 15-8-2058 tot einddatum erfpacht met optie tot afkopen)  gemeentelijke erfpacht (einddatum erfpacht:  15-08-2058),,False,,,douche en toilet,2e woonlaag,False,,49750980,Juliana,,,,,,bestaande bouw,False,,bovenwoning (appartement),box,95.0,,False,balkon aanwezig,,189000.0,53 m²,2016-03-21 00:00:00,,3 weken,,8.0,168.0,,8 m²,1934,,gedeeltelijk dubbel glas,26-2-2016,False,162,erfpacht,,2,False,€ 95 per maand,6.0,,False,True,,True,c.v.-ketel,c.v.-ketel,False,,53.0,,False,,False,,Amsterdam,False,3,,"aan rustige weg, in woonwijk en vrij uitzicht",http://www.funda.nl/koop/verkocht/amsterdam/appartement-49750980-juliana-van-stolbergstraat-46-ii/,2,10,,1,,1934,,1055_46_49750980,€ 189.000,1 woonlaag,,,,168 m³,6 m²,afgekocht tot 15-08-2058,True,1 badkamer,False,verkocht,,1934,,21-3-2016,,0,,1,,,,1055,,False
,,3 kamers (2 slaapkamers),,1078 CK,,appartement,,Verkocht: IJselstraat 54 1 1078 CK Amsterdam [funda],2062-08-01 00:00:00,,1925,tv kabel,2016-03-15 00:00:00,54,bovenwoning (appartement met open portiek),2016-09-12 12:08:28.377000,erfpacht (tot einddatum erfpacht)  gemeentelijke erfpacht (einddatum erfpacht:  01-08-2062),,False,,,douche,1e woonlaag,False,,49778481,IJselstraat,,,,,,bestaande bouw,False,,bovenwoning (appartement met open portiek),,,"openbaar parkeren, betaald parkeren en parkeervergunningen",False,balkon aanwezig,,260000.0,52 m²,2016-06-10 00:00:00,,2½ maand,,,130.0,,,1925,,,15-3-2016,False,162,erfpacht,,1,False,,2.0,,False,True,1,True,c.v.-ketel,c.v.-ketel,False,,52.0,,False,,False,,Amsterdam,False,3,,aan rustige weg en in woonwijk,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49778481-ijselstraat-54-1/,2,10,,1,,1925,,1078_54_49778481,€ 260.000,1 woonlaag,,,,130 m³,2 m²,,True,1 badkamer en 1 apart toilet,False,verkocht,,1925,,10-6-2016,,0,,1,"e 2,19",,,1078,e,False
10.0,,2 kamers (1 slaapkamer),,1021 JC,,appartement,40 m² (10m diep en 4m breed),Verkocht: Meeuwenlaan 183 A 1021 JC Amsterdam [funda],2054-12-31 00:00:00,,1930,,2016-02-10 00:00:00,183,benedenwoning (appartement),2016-09-12 12:08:28.398000,erfpacht (afgekocht tot 31-12-2054 met optie tot afkopen)  gemeentelijke erfpacht,gelegen op het zuiden,False,,,douche en toilet,begane grond,False,,49633279,Meeuwenlaan,,,,40.0,,bestaande bouw,False,,benedenwoning (appartement),vrijstaande stenen berging,,,False,,,160000.0,43 m²,2016-03-08 00:00:00,,4 weken,,4.0,170.0,,4 m²,1930,,gedeeltelijk dubbel glas,10-2-2016,True,162,erfpacht,4.0,0,False,,40.0,,True,False,,True,,c.v.-ketel,False,achtertuin en voortuin,43.0,Z,False,,False,,Amsterdam,False,2,,in woonwijk en vrij uitzicht,http://www.funda.nl/koop/verkocht/amsterdam/appartement-49633279-meeuwenlaan-183-a/,1,10,,1,,1930,,1021_183_49633279,€ 160.000,1 woonlaag,,,,170 m³,40 m²,afgekocht tot 31-12-2054,True,1 badkamer,False,verkocht,,1930,,8-3-2016,,0,,1,g,,samengesteld dak,1021,g,False
